orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,periodid,periodname,periodcode,NUT_10-19 Screened for Nutrition - Normal,NUT_10-19 Screened for Nutrition - Underweight,NUT_10-19 Screened for Nutrition-Obese,NUT_10-19 Screened for Nutrition-Overweight,NUT_10-19 Screened for Nutrition-Very Obese,NUT_Children 24 - 59 Months Dewormed,NUT_Children 6-59 Months Received Vitamin A by Dose,NUT_Children 6-59 Months received Vitamin A by Age,NUT_Children < 5 years Screened for Acute Malnutrition,NUT_Children <2 Years Weighted during GMP Session,NUT_Children <5 Years Screened with MAM,NUT_Children <5 Years Screened with SAM,NUT_Children Exit MAM Treatment,NUT_Children Exit SAM Treatment (OTP),NUT_Children With MAM Admitted to OTP,NUT_Children With SAM Admitted To OTP,NUT_Children with SAM Admitted to SC,NUT_Live Births Weighed,NUT_MAM at Beginning of the Month,"NUT_Modere Malnutrition, By Age (Between -2 And -3)",NUT_NUT_SC_Children Defaulted,NUT_Newborns < 2500 gm,NUT_PLW Screened for Acute Malnutrition By MUAC Status,NUT_PLW screened for acute malnutrition By status,NUT_Pregnant Women De-Wormed,NUT_Pregnant Women Received IFA - 90+,NUT_SAM at Beginning SC of The Month,NUT_SAM at Beginning of the Month,NUT_SC_Children Cured,NUT_SC_Children Died,NUT_SC_Children Exit SAM Treatment (SC),NUT_SC_Children Non-Respondent,NUT_SC_Children Stabilized,NUT_SC_Children Transferred Out,"NUT_Severe Malnutrition, By Age (Z-Score Below (-3)",Latitude,Longitude,eth_year,eth_month,greg_date,greg_year,greg_month,greg_day,greg_month_name,period_start_gc,period_end_gc,period_ec,period_gc
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201508,Miazia 2015,201508,0,0,0,0,0,0,0,0,850,0,461,192,0,20,0,172,0,0,461,0,0,0,470,470,0,0,3,192,2,0,2,0,0,0,0,6.4648304,42.17916,2015,8,4/9/2023,2023,4,9,April,4/9/2023,4/30/2023,2015-08,2023-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201509,Ginbot 2015,201509,,,,,,,,,850,,,,,,,,,,,,,,470,,,,,,,,,,,,,6.4648304,42.17916,2015,9,5/9/2023,2023,5,9,May,5/9/2023,5/31/2023,2015-09,2023-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201510,Sene 2015,201510,,,,,,,,,850,,,,,,,,,,,,,,470,,,,,,,,,,,,,6.4648304,42.17916,2015,10,6/8/2023,2023,6,8,June,6/8/2023,6/30/2023,2015-10,2023-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201511,Hamle 2015,201511,0,0,0,0,0,0,0,0,104,0,0,42,0,5,0,141,0,0,0,0,0,0,394,394,0,0,2,121,0,0,0,0,0,0,0,6.4648304,42.17916,2015,11,7/8/2023,2023,7,8,July,7/8/2023,7/31/2023,2015-11,2023-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201512,Nehase 2015,201512,0,0,0,0,0,0,0,0,34,0,0,13,0,6,0,132,1,0,0,0,0,0,190,190,0,0,1,125,0,0,0,0,0,0,0,6.4648304,42.17916,2015,12,8/7/2023,2023,8,7,August,8/7/2023,8/31/2023,2015-12,2023-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201601,Meskerem 2016,201601,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,1,0,6.4648304,42.17916,2016,1,9/12/2023,2023,9,12,September,9/12/2023,9/30/2023,2016-01,2023-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201602,Tikemet 2016,201602,0,0,0,0,0,0,0,0,44,0,0,14,0,5,0,129,0,0,0,0,0,0,171,171,0,0,1,120,0,0,0,0,0,0,0,6.4648304,42.17916,2016,2,10/12/2023,2023,10,12,October,10/12/2023,10/31/2023,2016-02,2023-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201603,Hidar 2016,201603,0,0,0,0,0,0,0,0,400,0,71,85,40,59,71,85,2,0,121,0,0,0,0,0,0,0,2,120,4,0,0,0,0,0,0,6.4648304,42.17916,2016,3,11/11/2023,2023,11,11,November,11/11/2023,11/30/2023,2016-03,2023-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201604,Tahesas 2016,201604,0,0,0,0,0,0,0,0,106,0,39,24,0,18,64,142,0,0,40,0,0,0,280,280,0,0,2,136,1,0,1,0,0,0,0,6.4648304,42.17916,2016,4,12/11/2023,2023,12,11,December,12/11/2023,12/31/2023,2016-04,2023-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201605,Tir 2016,201605,0,0,0,0,0,104,89,89,101,15,0,3,0,4,0,128,0,7,0,0,0,0,286,286,35,0,2,129,0,0,0,0,0,0,0,6.4648304,42.17916,2016,5,1/10/2024,2024,1,10,January,1/10/2024,1/31/2024,2016-05,2024-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201606,Yekatit 2016,201606,0,0,0,0,0,24,31,31,61,0,7,15,0,7,0,73,0,0,0,0,0,0,288,288,3,7,1,65,0,0,0,0,0,0,0,6.4648304,42.17916,2016,6,2/9/2024,2024,2,9,February,2/9/2024,2/29/2024,2016-06,2024-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201607,Megabit 2016,201607,0,0,0,0,0,90,97,97,134,0,16,3,0,0,0,0,0,0,0,0,0,0,56,56,9,63,0,0,0,0,0,0,0,0,0,6.4648304,42.17916,2016,7,3/10/2024,2024,3,10,March,3/10/2024,3/31/2024,2016-07,2024-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201608,Miazia 2016,201608,0,0,0,0,0,32,52,52,59,0,2,20,0,10,0,133,1,0,0,0,0,0,377,377,23,23,1,123,0,0,0,0,0,0,0,6.4648304,42.17916,2016,8,4/9/2024,2024,4,9,April,4/9/2024,4/30/2024,2016-08,2024-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201609,Ginbot 2016,201609,0,0,0,0,0,15,23,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,15,1,129,0,0,0,0,0,0,0,6.4648304,42.17916,2016,9,5/9/2024,2024,5,9,May,5/9/2024,5/31/2024,2016-09,2024-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201610,Sene 2016,201610,0,0,0,0,0,0,0,0,84,0,0,31,0,0,0,0,0,0,0,0,0,0,371,371,0,0,1,143,1,0,0,0,0,0,0,6.4648304,42.17916,2016,10,6/8/2024,2024,6,8,June,6/8/2024,6/30/2024,2016-10,2024-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,East Emey Health Center,AK7O7G4Qb2Y,East Emey Health Center,1055087,201611,Hamle 2016,201611,0,0,0,0,0,7,17,17,50,0,44,6,0,5,0,6,0,0,0,0,0,0,0,0,0,25,1,18,0,0,1,0,1,0,0,6.4648304,42.17916,2016,11,7/8/2024,2024,7,8,July,7/8/2024,7/31/2024,2016-11,2024-07
